x,y
0.73678948,0.93366446
0.73678948,0.93366446
0.73750001,0.93383405
0.73750001,0.93383405
0.7379338,0.9339412
0.7379338,0.9339412
0.73967827,0.93437499
0.73967827,0.93437499
0.74043647,0.93456354
0.74043647,0.93456354
0.74062502,0.93461057
0.74062502,0.93461057
0.74094298,0.93469296
0.74094298,0.93469296
0.74292203,0.93520295
0.74292203,0.93520295
0.74374998,0.93541829
0.74374998,0.93541829
0.74517658,0.93580159
0.74517658,0.93580159
0.74539093,0.93585905
0.74539093,0.93585905
0.74687499,0.93625846
0.74687499,0.93625846
0.7478462,0.93652879
0.7478462,0.93652879
0.74948926,0.93698926
0.74948926,0.93698926
0.75,0.93713184
0.75,0.93713184
0.75028553,0.93721447
0.75028553,0.93721447
0.7512658,0.9375
0.7512658,0.9375
0.75270542,0.93791959
0.75270542,0.93791959
0.75312501,0.93804284
0.75312501,0.93804284
0.75390508,0.93828007
0.75390508,0.93828007
0.75510621,0.93864381
0.75510621,0.93864381
0.75625002,0.93899294
0.75625002,0.93899294
0.75749068,0.93938433
0.75749068,0.93938433
0.75843351,0.93968353
0.75843351,0.93968353
0.75937498,0.93998138
0.75937498,0.93998138
0.75985971,0.94014028
0.75985971,0.94014028
0.76132623,0.94062501
0.76132623,0.94062501
0.76220824,0.94091676
0.76220824,0.94091676
0.76249999,0.94101379
0.76249999,0.94101379
0.7630942,0.94121922
0.7630942,0.94121922
0.76453543,0.94171458
0.76453543,0.94171458
0.765625,0.9420936
0.765625,0.9420936
0.76684401,0.94253101
0.76684401,0.94253101
0.76791922,0.94291923
0.76791922,0.94291923
0.76875001,0.94321832
0.76875001,0.94321832
0.76913719,0.94336284
0.76913719,0.94336284
0.77016298,0.94375002
0.77016298,0.94375002
0.77140552,0.94421951
0.77140552,0.94421951
0.77187502,0.9443985
0.77187502,0.9443985
0.77294613,0.94482113
0.77294613,0.94482113
0.77365186,0.94509814
0.77365186,0.94509814
0.77499998,0.9456337
0.77499998,0.9456337
0.77587988,0.94599509
0.77587988,0.94599509
0.77800435,0.94687498
0.77800435,0.94687498
0.77808964,0.94691033
0.77808964,0.94691033
0.77812499,0.94692507
0.77812499,0.94692507
0.77821375,0.94696374
0.77821375,0.94696374
0.78027107,0.94785391
0.78027107,0.94785391
0.78125,0.94828497
0.78125,0.94828497
0.7824301,0.94881989
0.7824301,0.94881989
0.78384093,0.94946591
0.78384093,0.94946591
0.78437501,0.94970955
0.78437501,0.94970955
0.78457234,0.94980266
0.78457234,0.94980266
0.78498429,0.94999999
0.78498429,0.94999999
0.78668468,0.95081533
0.78668468,0.95081533
0.78750002,0.95121355
0.78750002,0.95121355
0.78877221,0.95185279
0.78877221,0.95185279
0.78995581,0.95245582
0.78995581,0.95245582
0.79062498,0.95279521
0.79062498,0.95279521
0.79084136,0.95290862
0.79084136,0.95290862
0.79124745,0.953125
0.79124745,0.953125
0.79287992,0.95399507
0.79287992,0.95399507
0.79374999,0.9544684
0.79374999,0.9544684
0.79489077,0.95510923
0.79489077,0.95510923
0.79684978,0.95622479
0.79684978,0.95622479
0.796875,0.9562391
0.796875,0.9562391
0.7968819,0.95624311
0.7968819,0.95624311
0.79689359,0.95625001
0.79689359,0.95625001
0.7988451,0.95740492
0.7988451,0.95740492
0.80000001,0.95811025
0.80000001,0.95811025
0.80077761,0.95859742
0.80077761,0.95859742
0.80198827,0.95937502
0.80198827,0.95937502
0.80267891,0.95982113
0.80267891,0.95982113
0.80312502,0.96011472
0.80312502,0.96011472
0.80455109,0.96107391
0.80455109,0.96107391
0.80542361,0.96167361
0.80542361,0.96167361
0.80624998,0.9622393
0.80624998,0.9622393
0.80640237,0.96234759
0.80640237,0.96234759
0.80661287,0.96249998
0.80661287,0.96249998
0.80821412,0.96366085
0.80821412,0.96366085
0.80937499,0.96452606
0.80937499,0.96452606
0.80999727,0.96500271
0.80999727,0.96500271
0.81079268,0.96562499
0.81079268,0.96562499
0.8117477,0.96637729
0.8117477,0.96637729
0.8125,0.96698585
0.8125,0.96698585
0.81346577,0.96778423
0.81346577,0.96778423
0.81459286,0.96875
0.81459286,0.96875
0.81514532,0.96922969
0.81514532,0.96922969
0.81562501,0.96965346
0.81562501,0.96965346
0.81679285,0.97070717
0.81679285,0.97070717
0.81804775,0.97187501
0.81804775,0.97187501
0.81840877,0.97221626
0.81840877,0.97221626
0.81875002,0.97254306
0.81875002,0.97254306
0.81999025,0.97375977
0.81999025,0.97375977
0.82119587,0.97500002
0.82119587,0.97500002
0.82152563,0.97534937
0.82152563,0.97534937
0.82187498,0.97572553
0.82187498,0.97572553
0.82302552,0.97697446
0.82302552,0.97697446
0.82404403,0.97812498
0.82404403,0.97812498
0.82448832,0.97863665
0.82448832,0.97863665
0.82499999,0.97924953
0.82499999,0.97924953
0.82590948,0.9803405
0.82590948,0.9803405
0.82663942,0.98124999
0.82663942,0.98124999
0.82729314,0.98208185
0.82729314,0.98208185
0.828125,0.98321569
0.828125,0.98321569
0.82861804,0.98388196
0.82861804,0.98388196
0.82897501,0.984375
0.82897501,0.984375
0.82991519,0.98570982
0.82991519,0.98570982
0.83074633,0.98699633
0.83074633,0.98699633
0.83107763,0.98750001
0.83107763,0.98750001
0.83114308,0.98760694
0.83114308,0.98760694
0.83125001,0.98778067
0.83125001,0.98778067
0.83234096,0.98953407
0.83234096,0.98953407
0.8329933,0.99062502
0.8329933,0.99062502
0.83349661,0.99150342
0.83349661,0.99150342
0.83437502,0.99312938
0.83437502,0.99312938
0.83459302,0.99353198
0.83459302,0.99353198
0.83470531,0.99374998
0.83470531,0.99374998
0.83500571,0.99438068
0.83500571,0.99438068
0.83560447,0.99564552
0.83560447,0.99564552
0.83619658,0.99687499
0.83619658,0.99687499
0.83660749,0.9977675
0.83660749,0.9977675
0.83749998,1.0
0.83749998,1.0
0.83838016,1.0022448
0.83838016,1.0022448
0.83869663,1.003125
0.83869663,1.003125
0.83916235,1.0045876
0.83916235,1.0045876
0.83926015,1.0048852
0.83926015,1.0048852
0.83970158,1.00625
0.83970158,1.00625
0.83990936,1.0069656
0.83990936,1.0069656
0.84048846,1.0092385
0.84048846,1.0092385
0.84052598,1.009375
0.84052598,1.009375
0.84054407,1.0094559
0.84054407,1.0094559
0.84062499,1.0097994
0.84062499,1.0097994
0.84114601,1.011979
0.84114601,1.011979
0.84126233,1.0125
0.84126233,1.0125
0.84140323,1.0132782
0.84140323,1.0132782
0.84164557,1.0146044
0.84164557,1.0146044
0.8418296,1.015625
0.8418296,1.015625
0.84202472,1.0170247
0.84202472,1.0170247
0.84206567,1.0173093
0.84206567,1.0173093
0.84226441,1.01875
0.84226441,1.01875
0.8424002,1.0200998
0.8424002,1.0200998
0.84244777,1.0205728
0.84244777,1.0205728
0.84257877,1.021875
0.84257877,1.021875
0.84264812,1.0229769
0.84264812,1.0229769
0.84270848,1.0239585
0.84270848,1.0239585
0.84277386,1.025
0.84277386,1.025
0.84279485,1.0259551
0.84279485,1.0259551
0.84281972,1.0271947
0.84281972,1.0271947
0.8428401,1.028125
0.8428401,1.028125
0.84283007,1.0290449
0.84283007,1.0290449
0.84281763,1.0303176
0.84281763,1.0303176
0.84280744,1.03125
0.84280744,1.03125
0.84276291,1.0322371
0.84276291,1.0322371
0.84271394,1.0333389
0.84271394,1.0333389
0.84266713,1.034375
0.84266713,1.034375
0.84257613,1.0355489
0.84257613,1.0355489
0.84252062,1.0362706
0.84252062,1.0362706
0.84242519,1.0375
0.84242519,1.0375
0.8422615,1.0389885
0.8422615,1.0389885
0.84224713,1.0391221
0.84224713,1.0391221
0.84208096,1.040625
0.84208096,1.040625
0.84189907,1.0418991
0.84189907,1.0418991
0.84180159,1.0425734
0.84180159,1.0425734
0.84163308,1.04375
0.84163308,1.04375
0.84148488,1.0446099
0.84148488,1.0446099
0.84118795,1.046312
0.84118795,1.046312
0.84109058,1.046875
0.84109058,1.046875
0.84101114,1.0472611
0.84101114,1.0472611
0.84062499,1.0490302
0.84062499,1.0490302
0.8404524,1.0498274
0.8404524,1.0498274
0.84041588,1.05
0.84041588,1.05
0.84035473,1.0502703
0.84035473,1.0502703
0.83989005,1.0523901
0.83989005,1.0523901
0.83972068,1.053125
0.83972068,1.053125
0.83940254,1.0543474
0.83940254,1.0543474
0.83926247,1.0548875
0.83926247,1.0548875
0.83890703,1.05625
0.83890703,1.05625
0.83859368,1.0573437
0.83859368,1.0573437
0.83820297,1.058672
0.83820297,1.058672
0.83799916,1.059375
0.83799916,1.059375
0.83788061,1.0597556
0.83788061,1.0597556
0.83749998,1.0609573
0.83749998,1.0609573
0.83713034,1.0621304
0.83713034,1.0621304
0.83701238,1.0625
0.83701238,1.0625
0.83676547,1.0632345
0.83676547,1.0632345
0.83635176,1.0644768
0.83635176,1.0644768
0.83596214,1.065625
0.83596214,1.065625
0.8355375,1.0667875
0.8355375,1.0667875
0.83505664,1.0680684
0.83505664,1.0680684
0.83480393,1.06875
0.83480393,1.06875
0.83468484,1.0690598
0.83468484,1.0690598
0.83437502,1.0698675
0.83437502,1.0698675
0.83381979,1.0713198
0.83381979,1.0713198
0.83360155,1.071875
0.83360155,1.071875
0.83306213,1.0731879
0.83306213,1.0731879
0.83291698,1.073542
0.83291698,1.073542
0.83231607,1.075
0.83231607,1.075
0.83199397,1.075744
0.83199397,1.075744
0.83125001,1.0774034
0.83125001,1.0774034
0.83102679,1.0779018
0.83102679,1.0779018
0.83092746,1.078125
0.83092746,1.078125
0.83066324,1.0787118
0.83066324,1.0787118
0.83006101,1.080061
0.83006101,1.080061
0.82951786,1.08125
0.82951786,1.08125
0.82906497,1.08219
0.82906497,1.08219
0.828125,1.0840991
0.828125,1.0840991
0.8280341,1.0842841
0.8280341,1.0842841
0.82798942,1.084375
0.82798942,1.084375
0.82785697,1.084643
0.82785697,1.084643
0.82700417,1.0863792
0.82700417,1.0863792
0.82644379,1.0875
0.82644379,1.0875
0.8259484,1.0884484
0.8259484,1.0884484
0.82499999,1.0902254
0.82499999,1.0902254
0.82486118,1.0904862
0.82486118,1.0904862
0.82478703,1.090625
0.82478703,1.090625
0.82454031,1.0910847
0.82454031,1.0910847
0.82377195,1.092522
0.82377195,1.092522
0.82310674,1.09375
0.82310674,1.09375
0.82266505,1.0945401
0.82266505,1.0945401
0.82187498,1.095928
0.82187498,1.095928
0.8215313,1.0965313
0.8215313,1.0965313
0.82133388,1.096875
0.82133388,1.096875
0.82058122,1.0981688
0.82058122,1.0981688
0.82038401,1.098509
0.82038401,1.098509
0.81950784,1.1
0.81950784,1.1
0.81922455,1.1004745
0.81922455,1.1004745
0.81875002,1.1012672
0.81875002,1.1012672
0.81805448,1.1024295
0.81805448,1.1024295
0.81763246,1.103125
0.81763246,1.103125
0.81686239,1.1043624
0.81686239,1.1043624
0.81574012,1.1061349
0.81574012,1.1061349
0.81566752,1.10625
0.81566752,1.10625
0.81565099,1.106276
0.81565099,1.106276
0.81562501,1.106317
0.81562501,1.106317
0.81443907,1.1081891
0.81443907,1.1081891
0.81367735,1.109375
0.81367735,1.109375
0.81321146,1.1100865
0.81321146,1.1100865
0.8125,1.1111631
0.8125,1.1111631
0.8119679,1.1119679
0.8119679,1.1119679
0.81161307,1.1125
0.81161307,1.1125
0.81070946,1.1138345
0.81070946,1.1138345
0.80970156,1.1152984
0.80970156,1.1152984
0.80947742,1.115625
0.80947742,1.115625
0.80943555,1.1156856
0.80943555,1.1156856
0.80937499,1.1157735
0.80937499,1.1157735
0.80815984,1.1175349
0.80815984,1.1175349
0.80730905,1.11875
0.80730905,1.11875
0.80686937,1.1193694
0.80686937,1.1193694
0.80624998,1.1202395
0.80624998,1.1202395
0.80556888,1.1211939
0.80556888,1.1211939
0.8050778,1.121875
0.8050778,1.121875
0.80425288,1.1230029
0.80425288,1.1230029
0.80312502,1.1245295
0.80312502,1.1245295
0.80292516,1.1248001
0.80292516,1.1248001
0.8027764,1.125
0.8027764,1.125
0.80173854,1.1263865
0.80173854,1.1263865
0.80158799,1.126588
0.80158799,1.126588
0.80042456,1.128125
0.80042456,1.128125
0.80024085,1.1283658
0.80024085,1.1283658
0.80000001,1.128682
0.80000001,1.128682
0.79888739,1.1301374
0.79888739,1.1301374
0.7980269,1.13125
0.7980269,1.13125
0.7975215,1.1318965
0.7975215,1.1318965
0.796875,1.1327218
0.796875,1.1327218
0.79614723,1.1336472
0.79614723,1.1336472
0.79556957,1.134375
0.79556957,1.134375
0.79475989,1.1353849
0.79475989,1.1353849
0.79374999,1.1366374
0.79374999,1.1366374
0.79336452,1.1371145
0.79336452,1.1371145
0.79305049,1.1375
0.79305049,1.1375
0.79195722,1.1388322
0.79195722,1.1388322
0.79062498,1.1404417
0.79062498,1.1404417
0.79054193,1.140542
0.79054193,1.140542
0.79047259,1.140625
0.79047259,1.140625
0.78968037,1.1415696
0.78968037,1.1415696
0.78911698,1.142242
0.78911698,1.142242
0.78784055,1.14375
0.78784055,1.14375
0.78768389,1.1439339
0.78768389,1.1439339
0.78750002,1.1441494
0.78750002,1.1441494
0.78624262,1.1456176
0.78624262,1.1456176
0.78515505,1.146875
0.78515505,1.146875
0.78479193,1.1472919
0.78479193,1.1472919
0.78437501,1.1477695
0.78437501,1.1477695
0.78333357,1.1489586
0.78333357,1.1489586
0.78241254,1.15
0.78241254,1.15
0.78186491,1.1506149
0.78186491,1.1506149
0.78125,1.1513029
0.78125,1.1513029
0.78038873,1.1522637
0.78038873,1.1522637
0.77961087,1.153125
0.77961087,1.153125
0.77890339,1.1539034
0.77890339,1.1539034
0.77812499,1.1547555
0.77812499,1.1547555
0.77741014,1.1555351
0.77741014,1.1555351
0.77674967,1.15625
0.77674967,1.15625
0.77590724,1.1571573
0.77590724,1.1571573
0.77499998,1.1581291
0.77499998,1.1581291
0.77439735,1.1587724
0.77439735,1.1587724
0.77382847,1.159375
0.77382847,1.159375
0.77287773,1.1603777
0.77287773,1.1603777
0.77187502,1.1614294
0.77187502,1.1614294
0.77135143,1.1619764
0.77135143,1.1619764
0.77084651,1.1625
0.77084651,1.1625
0.76981521,1.1635652
0.76981521,1.1635652
0.76875001,1.1646593
0.76875001,1.1646593
0.76827263,1.1651476
0.76827263,1.1651476
0.76780246,1.165625
0.76780246,1.165625
0.76672003,1.16672
0.76672003,1.16672
0.765625,1.1678218
0.765625,1.1678218
0.76516126,1.1682863
0.76516126,1.1682863
0.76469481,1.16875
0.76469481,1.16875
0.76359239,1.1698424
0.76359239,1.1698424
0.76249999,1.1709197
0.76249999,1.1709197
0.7620177,1.1713927
0.7620177,1.1713927
0.76152238,1.171875
0.76152238,1.171875
0.76043241,1.1729324
0.76043241,1.1729324
0.75937498,1.1739538
0.75937498,1.1739538
0.75884148,1.1744665
0.75884148,1.1744665
0.75828238,1.175
0.75828238,1.175
0.75724024,1.1759902
0.75724024,1.1759902
0.75625002,1.1769272
0.75625002,1.1769272
0.75563288,1.1775079
0.75563288,1.1775079
0.75497149,1.178125
0.75497149,1.178125
0.75401496,1.179015
0.75401496,1.179015
0.75312501,1.1798404
0.75312501,1.1798404
0.75239207,1.1805171
0.75239207,1.1805171
0.75158951,1.18125
0.75158951,1.18125
0.75075775,1.1820077
0.75075775,1.1820077
0.75,1.182697
0.75,1.182697
0.7491194,1.1834944
0.7491194,1.1834944
0.74813313,1.184375
0.74813313,1.184375
0.74746792,1.1849679
0.74746792,1.1849679
0.74687499,1.1854962
0.74687499,1.1854962
0.74581456,1.1864396
0.74581456,1.1864396
0.74460259,1.1875
0.74460259,1.1875
0.74414768,1.1878977
0.74414768,1.1878977
0.74374998,1.1882462
0.74374998,1.1882462
0.74247875,1.1893538
0.74247875,1.1893538
0.74099461,1.190625
0.74099461,1.190625
0.74079535,1.1907953
0.74079535,1.1907953
0.74062502,1.1909414
0.74062502,1.1909414
0.7391102,1.1922352
0.7391102,1.1922352
0.73851038,1.1927396
0.73851038,1.1927396
0.73750001,1.1935905
0.73750001,1.1935905
0.73741328,1.1936633
0.73741328,1.1936633
0.73730942,1.19375
0.73730942,1.19375
0.73571162,1.1950866
0.73571162,1.1950866
0.734375,1.1961908
0.734375,1.1961908
0.73399962,1.1964996
0.73399962,1.1964996
0.73353934,1.196875
0.73353934,1.196875
0.73227923,1.1979042
0.73227923,1.1979042
0.73124999,1.1987391
0.73124999,1.1987391
0.73055194,1.1993019
0.73055194,1.1993019
0.72967536,1.2
0.72967536,1.2
0.72881255,1.2006876
0.72881255,1.2006876
0.72812498,1.2012346
0.72812498,1.2012346
0.72706974,1.2020697
0.72706974,1.2020697
0.72571446,1.203125
0.72571446,1.203125
0.7253126,1.2034376
0.7253126,1.2034376
0.72500002,1.2036815
0.72500002,1.2036815
0.72355402,1.204804
0.72355402,1.204804
0.72256374,1.2055613
0.72256374,1.2055613
0.72187501,1.206089
0.72187501,1.206089
0.72178366,1.2061586
0.72178366,1.2061586
0.72166328,1.20625
0.72166328,1.20625
0.7200083,1.2075083
0.7200083,1.2075083
0.71875,1.2084551
0.71875,1.2084551
0.71822326,1.2088483
0.71822326,1.2088483
0.71751007,1.209375
0.71751007,1.209375
0.71642649,1.2101765
0.71642649,1.2101765
0.71562499,1.2107677
0.71562499,1.2107677
0.71462507,1.2115001
0.71462507,1.2115001
0.71323754,1.2125
0.71323754,1.2125
0.71280886,1.2128089
0.71280886,1.2128089
0.71249998,1.2130322
0.71249998,1.2130322
0.71099155,1.2141166
0.71099155,1.2141166
0.71062147,1.2143785
0.71062147,1.2143785
0.70937502,1.2152632
0.70937502,1.2152632
0.70916282,1.2154128
0.70916282,1.2154128
0.70886,1.215625
0.70886,1.215625
0.70732721,1.2167022
0.70732721,1.2167022
0.70625001,1.2174526
0.70625001,1.2174526
0.70548212,1.2179821
0.70548212,1.2179821
0.70435389,1.21875
0.70435389,1.21875
0.70362317,1.2192482
0.70362317,1.2192482
0.703125,1.2195875
0.703125,1.2195875
0.70176149,1.2205115
0.70176149,1.2205115
0.70056357,1.2213114
0.70056357,1.2213114
0.69999999,1.2216889
0.69999999,1.2216889
0.69988818,1.2217632
0.69988818,1.2217632
0.69971919,1.221875
0.69971919,1.221875
0.69800949,1.2230095
0.69800949,1.2230095
0.69687498,1.2237552
0.69687498,1.2237552
0.69612011,1.2242451
0.69612011,1.2242451
0.69494236,1.225
0.69494236,1.225
0.69421612,1.2254661
0.69421612,1.2254661
0.69375002,1.2257659
0.69375002,1.2257659
0.69231062,1.2266856
0.69231062,1.2266856
0.69164693,1.2271031
0.69164693,1.2271031
0.69062501,1.2277482
0.69062501,1.2277482
0.69039314,1.2278931
0.69039314,1.2278931
0.69001979,1.228125
0.69001979,1.228125
0.68846739,1.2290924
0.68846739,1.2290924
0.6875,1.2296904
0.6875,1.2296904
0.686532,1.230282
0.686532,1.230282
0.68492648,1.23125
0.68492648,1.23125
0.68458255,1.2314576
0.68458255,1.2314576
0.68437499,1.231583
0.68437499,1.231583
0.68354194,1.232083
0.68354194,1.232083
0.68263135,1.2326314
0.68263135,1.2326314
0.68124998,1.2334525
0.68124998,1.2334525
0.68066831,1.2337933
0.68066831,1.2337933
0.67966513,1.234375
0.67966513,1.234375
0.67869142,1.2349414
0.67869142,1.2349414
0.67812502,1.2352704
0.67812502,1.2352704
0.67670947,1.2360845
0.67670947,1.2360845
0.67602869,1.2364713
0.67602869,1.2364713
0.67500001,1.2370578
0.67500001,1.2370578
0.67471723,1.2372172
0.67471723,1.2372172
0.67421156,1.2375
0.67421156,1.2375
0.67271404,1.238339
0.67271404,1.238339
0.671875,1.2388063
0.671875,1.2388063
0.67070152,1.2394515
0.67070152,1.2394515
0.66900034,1.2403747
0.66900034,1.2403747
0.66874999,1.240511
0.66874999,1.240511
0.66867599,1.240551
0.66867599,1.240551
0.66853826,1.240625
0.66853826,1.240625
0.66664595,1.241646
0.66664595,1.241646
0.66562498,1.2421914
0.66562498,1.2421914
0.66460339,1.2427284
0.66460339,1.2427284
0.66263604,1.24375
0.66263604,1.24375
0.66254655,1.2437965
0.66254655,1.2437965
0.66250002,1.2438208
0.66250002,1.2438208
0.66235409,1.2438959
0.66235409,1.2438959
0.6604866,1.2448616
0.6604866,1.2448616
0.65937501,1.2454295
0.65937501,1.2454295
0.65841282,1.2459128
0.65841282,1.2459128
0.65647431,1.246875
0.65647431,1.246875
0.6563245,1.2469495
0.6563245,1.2469495
0.65625,1.2469866
0.65625,1.2469866
0.65603002,1.247095
0.65603002,1.247095
0.65423352,1.2479835
0.65423352,1.2479835
0.65312499,1.2485249
0.65312499,1.2485249
0.65212684,1.2490019
0.65212684,1.2490019
0.65001128,1.25
0.65001128,1.25
0.65000361,1.2500036
0.65000361,1.2500036
0.64999998,1.2500053
0.64999998,1.2500053
0.64998984,1.2500101
0.64998984,1.2500101
0.64788402,1.251009
0.64788402,1.251009
0.64687502,1.2514826
0.64687502,1.2514826
0.64574645,1.2519964
0.64574645,1.2519964
0.64416513,1.2527099
0.64416513,1.2527099
0.64375001,1.2528978
0.64375001,1.2528978
0.64359328,1.2529683
0.64359328,1.2529683
0.64324252,1.253125
0.64324252,1.253125
0.6414351,1.2539351
0.6414351,1.2539351
0.640625,1.2542954
0.640625,1.2542954
0.63926347,1.2548885
0.63926347,1.2548885
0.63855727,1.2551927
0.63855727,1.2551927
0.63749999,1.2556502
0.63749999,1.2556502
0.637079,1.255829
0.637079,1.255829
0.63607816,1.25625
0.63607816,1.25625
0.63488033,1.2567554
0.63488033,1.2567554
0.63437498,1.2569688
0.63437498,1.2569688
0.63314526,1.2574797
0.63314526,1.2574797
0.63267579,1.2576758
0.63267579,1.2576758
0.63125002,1.258264
0.63125002,1.258264
0.63045777,1.2585828
0.63045777,1.2585828
0.62846184,1.259375
0.62846184,1.259375
0.62822087,1.2594709
0.62822087,1.2594709
0.62812501,1.2595091
0.62812501,1.2595091
0.62790378,1.2595962
0.62790378,1.2595962
0.62598184,1.2603568
0.62598184,1.2603568
0.625,1.2607414
0.625,1.2607414
0.62372685,1.2612269
0.62372685,1.2612269
0.62279708,1.2615779
0.62279708,1.2615779
0.62187499,1.2619276
0.62187499,1.2619276
0.6214576,1.2620826
0.6214576,1.2620826
0.62032387,1.2625
0.62032387,1.2625
0.61917474,1.2629248
0.61917474,1.2629248
0.61874998,1.2630819
0.61874998,1.2630819
0.61783793,1.2634121
0.61783793,1.2634121
0.61688455,1.2637595
0.61688455,1.2637595
0.61562502,1.2642121
0.61562502,1.2642121
0.61457794,1.2645779
0.61457794,1.2645779
0.61299984,1.2651252
0.61299984,1.2651252
0.61250001,1.2652991
0.61250001,1.2652991
0.61225706,1.2653821
0.61225706,1.2653821
0.61153959,1.265625
0.61153959,1.265625
0.6099241,1.2661741
0.6099241,1.2661741
0.609375,1.2663604
0.609375,1.2663604
0.6082763,1.2667237
0.6082763,1.2667237
0.60758035,1.2669554
0.60758035,1.2669554
0.60624999,1.2673923
0.60624999,1.2673923
0.60522049,1.2677205
0.60522049,1.2677205
0.60366159,1.2682134
0.60366159,1.2682134
0.60312498,1.2683838
0.60312498,1.2683838
0.60284549,1.2684705
0.60284549,1.2684705
0.60193656,1.26875
0.60193656,1.26875
0.600457,1.269207
0.600457,1.269207
0.60000002,1.2693481
0.60000002,1.2693481
0.59914509,1.2696049
0.59914509,1.2696049
0.59805883,1.2699338
0.59805883,1.2699338
0.59687501,1.2702871
0.59687501,1.2702871
0.59564296,1.2706429
0.59564296,1.2706429
0.59471718,1.2709078
0.59471718,1.2709078
0.59375,1.271186
0.59375,1.271186
0.59321121,1.2713362
0.59321121,1.2713362
0.59125923,1.271875
0.59125923,1.271875
0.59076271,1.2720127
0.59076271,1.2720127
0.59062499,1.272051
0.59062499,1.272051
0.59038383,1.2721162
0.59038383,1.2721162
0.5883074,1.2726824
0.5883074,1.2726824
0.58749998,1.2728993
0.58749998,1.2728993
0.58611698,1.273258
0.58611698,1.273258
0.58583215,1.2733322
0.58583215,1.2733322
0.58437502,1.2737091
0.58437502,1.2737091
0.5833418,1.2739668
0.5833418,1.2739668
0.58193629,1.2743137
0.58193629,1.2743137
0.58125001,1.2744842
0.58125001,1.2744842
0.58083385,1.2745838
0.58083385,1.2745838
0.57908108,1.275
0.57908108,1.275
0.57830919,1.2751842
0.57830919,1.2751842
0.578125,1.2752281
0.578125,1.2752281
0.57782839,1.2752966
0.57782839,1.2752966
0.57577507,1.2757751
0.57577507,1.2757751
0.57499999,1.275953
0.57499999,1.275953
0.57377765,1.2762223
0.57377765,1.2762223
0.57322052,1.2763455
0.57322052,1.2763455
0.57187498,1.2766414
0.57187498,1.2766414
0.57064912,1.2768991
0.57064912,1.2768991
0.56979832,1.2770767
0.56979832,1.2770767
0.56875002,1.2772965
0.56875002,1.2772965
0.56806014,1.2774351
0.56806014,1.2774351
0.56588059,1.2778694
0.56588059,1.2778694
0.56562501,1.2779206
0.56562501,1.2779206
0.56545361,1.2779536
0.56545361,1.2779536
0.56455603,1.278125
0.56455603,1.278125
0.56283076,1.2784558
0.56283076,1.2784558
0.5625,1.278519
0.5625,1.278519
0.56201814,1.2786069
0.56201814,1.2786069
0.56019262,1.2789426
0.56019262,1.2789426
0.55937499,1.2790912
0.55937499,1.2790912
0.55820803,1.279292
0.55820803,1.279292
0.55753364,1.2794087
0.55753364,1.2794087
0.55624998,1.279629
0.55624998,1.279629
0.55485591,1.2798559
0.55485591,1.2798559
0.55445388,1.2799211
0.55445388,1.2799211
0.55312502,1.2801372
0.55312502,1.2801372
0.5521598,1.2802848
0.5521598,1.2802848
0.55075142,1.2804986
0.55075142,1.2804986
0.55000001,1.2806132
0.55000001,1.2806132
0.54944345,1.2806934
0.54944345,1.2806934
0.547097,1.281028
0.547097,1.281028
0.546875,1.2810599
0.546875,1.2810599
0.54670749,1.2810825
0.54670749,1.2810825
0.54546296,1.28125
0.54546296,1.28125
0.54395368,1.2814537
0.54395368,1.2814537
0.54374999,1.281481
0.54374999,1.281481
0.54348595,1.281514
0.54348595,1.281514
0.54117983,1.2818049
0.54117983,1.2818049
0.54062498,1.2818742
0.54062498,1.2818742
0.53991899,1.281956
0.53991899,1.281956
0.5383847,1.2821347
0.5383847,1.2821347
0.53750002,1.282237
0.53750002,1.282237
0.53639523,1.2823548
0.53639523,1.2823548
0.53556824,1.2824432
0.53556824,1.2824432
0.53437501,1.2825703
0.53437501,1.2825703
0.53291294,1.2827121
0.53291294,1.2827121
0.5327299,1.2827299
0.5327299,1.2827299
0.53125,1.2828733
0.53125,1.2828733
0.52986927,1.2829943
0.52986927,1.2829943
0.52947106,1.2830289
0.52947106,1.2830289
0.52812499,1.2831468
0.52812499,1.2831468
0.52698608,1.2832361
0.52698608,1.2832361
0.52606693,1.2833081
0.52606693,1.2833081
0.52499998,1.2833917
0.52499998,1.2833917
0.52408022,1.2834552
0.52408022,1.2834552
0.5227001,1.2835499
0.5227001,1.2835499
0.52187502,1.2836068
0.52187502,1.2836068
0.52115017,1.2836502
0.52115017,1.2836502
0.51936894,1.2837561
0.51936894,1.2837561
0.51875001,1.283793
0.51875001,1.283793
0.5181962,1.2838212
0.5181962,1.2838212
0.51607106,1.2839289
0.51607106,1.2839289
0.515625,1.2839516
0.515625,1.2839516
0.5152184,1.2839684
0.5152184,1.2839684
0.51280787,1.2840671
0.51280787,1.2840671
0.51249999,1.2840798
0.51249999,1.2840798
0.51221406,1.2840891
0.51221406,1.2840891
0.50957554,1.2841744
0.50957554,1.2841744
0.50937498,1.2841809
0.50937498,1.2841809
0.5091853,1.2841853
0.5091853,1.2841853
0.50637539,1.2842496
0.50637539,1.2842496
0.50625002,1.2842525
0.50625002,1.2842525
0.50612919,1.2842542
0.50612919,1.2842542
0.50320602,1.284294
0.50320602,1.284294
0.50312501,1.2842951
0.50312501,1.2842951
0.50304549,1.2842955
0.50304549,1.2842955
0.50006523,1.2843098
0.50006523,1.2843098
