r,rho,v,P
0.28557628272784547,0.01632561882995647,0.10201450210687181,0.04307898872369924
0.28565028539099924,0.01634682008430361,0.10204097930474895,0.04307906363402837
0.28572428805415306,0.01636804342883349,0.10206745658917728,0.043079138670281736
0.28579829071730684,0.016389288881020397,0.10209393396029141,0.043079213832618535
0.28587229338046066,0.016410556458348467,0.10212041141822621,0.04307928912119823
0.2859462960436145,0.01643184617831166,0.10214688896311666,0.043079364536180415
0.28602029870676826,0.01645315805841378,0.10217336659509789,0.043079440077724816
0.28609430136992214,0.01647449211616847,0.10219984431430532,0.043079515745991434
0.2861683040330759,0.016495848369099227,0.10222632212087437,0.04307959154114031
0.2862423066962297,0.0165172268347394,0.10225280001494082,0.04307966746333174
0.2863163093593835,0.016538627530632188,0.10227927799664051,0.043079743512726226
0.28639031202253734,0.01656005047433066,0.10230575606610949,0.04307981968948435
0.28646431468569117,0.01658149568339775,0.10233223422348398,0.04307989599376692
0.28653831734884494,0.016602963175406254,0.10235871246890035,0.04307997242573489
0.28661232001199877,0.016624452967938852,0.10238519080249525,0.04308004898554942
0.2866863226751526,0.0166459650785881,0.10241166922440537,0.043080125673371834
0.28676032533830637,0.01666749952495643,0.10243814773476762,0.043080202489363575
0.2868343280014602,0.016689056324656178,0.10246462633371917,0.04308027943368635
0.286908330664614,0.016710635495309555,0.10249110502139726,0.04308035650650197
0.2869823333277678,0.01673223705454868,0.10251758379793935,0.04308043370797244
0.2870563359909216,0.016753861020015567,0.1025440626634831,0.04308051103825995
0.28713033865407545,0.01677550740936214,0.10257054161816631,0.04308058849752687
0.2872043413172292,0.01679717624025023,0.10259702066212695,0.04308066608593567
0.28727834398038304,0.01681886753035158,0.10262349979550324,0.043080743803649124
0.2873523466435368,0.01684058129734786,0.10264997901843348,0.04308082165083004
0.2874263493066907,0.016862317558930653,0.10267645833105628,0.04308089962764154
0.28750035196984447,0.01688407633280148,0.10270293773351022,0.04308097773424676
0.2875743546329983,0.016905857636671785,0.10272941722593427,0.04308105597080917
0.2876483572961521,0.016927661488262954,0.10275589680846749,0.04308113433749231
0.2877223599593059,0.016949487905306315,0.10278237648124905,0.04308121283445991
0.2877963626224597,0.016971336905543137,0.10280885624441848,0.043081291461875934
0.2878703652856135,0.01699320850672464,0.10283533609811527,0.043081370219904436
0.2879443679487673,0.017015102726612,0.10286181604247928,0.04308144910870972
0.28801837061192115,0.017037019582976355,0.10288829607765046,0.043081528128456226
0.2880923732750749,0.017058959093598797,0.1029147762037689,0.04308160727930855
0.2881663759382288,0.017080921276270398,0.10294125642097501,0.043081686561431534
0.2882403786013826,0.01710290614879219,0.10296773672940919,0.043081765974990104
0.28831438126453635,0.017124913728975195,0.10299421712921217,0.04308184552014941
0.2883883839276902,0.017146944034640402,0.1030206976205248,0.04308192519707483
0.288462386590844,0.017168997083618798,0.10304717820348816,0.04308200500593182
0.2885363892539978,0.017191072893751356,0.10307365887824343,0.04308208494688605
0.2886103919171516,0.01721317148288904,0.103100139644932,0.043082165020103376
0.2886843945803054,0.01723529286889282,0.10312662050369552,0.04308224522574986
0.28875839724345925,0.017257437069633667,0.10315310145467572,0.04308232556399168
0.288832399906613,0.017279604102992556,0.10317958249801452,0.04308240603499521
0.28890640256976685,0.01730179398686048,0.10320606363385414,0.04308248663892704
0.2889804052329207,0.017324006739138455,0.10323254486233682,0.04308256737595389
0.28905440789607445,0.017346242377737506,0.10325902618360505,0.04308264824624264
0.2891284105592283,0.017368500920578695,0.10328550759780158,0.04308272924996043
0.2892024132223821,0.01739078238559311,0.10331198910506921,0.04308281038727452
0.2892764158855359,0.017413086790721875,0.103338470705551,0.043082891658352315
0.2893504185486897,0.017435414153916154,0.10336495239939018,0.043082973063361486
0.2894244212118435,0.017457764493137157,0.10339143418673016,0.0430830546024698
0.28949842387499736,0.017480137826356146,0.10341791606771458,0.04308313627584528
0.28957242653815113,0.01750253417155443,0.10344439804248713,0.04308321808365602
0.28964642920130496,0.01752495354672338,0.10347088011119185,0.043083300026070394
0.2897204318644588,0.017547395969864436,0.10349736227397285,0.04308338210325692
0.28979443452761255,0.017569861458989092,0.10352384453097446,0.043083464315384255
0.2898684371907664,0.01759235003211893,0.10355032688234123,0.04308354666262131
0.2899424398539202,0.01761486170728559,0.10357680932821782,0.04308362914513712
0.290016442517074,0.01763739650253081,0.10360329186874911,0.04308371176310089
0.2900904451802278,0.01765995443590641,0.10362977450408023,0.04308379451668207
0.2901644478433816,0.017682535525474292,0.10365625723435636,0.0430838774060502
0.2902384505065354,0.017705139789306462,0.103682740059723,0.043083960431375086
0.29031245316968923,0.017727767245485023,0.10370922298032575,0.04308404359282665
0.290386455832843,0.01775041791210218,0.10373570599631042,0.043084126890575024
0.2904604584959969,0.01777309180726025,0.10376218910782305,0.04308421032479053
0.29053446115915066,0.01779578894907166,0.10378867231500974,0.043084293895643604
0.2906084638223045,0.017818509355658964,0.10381515561801694,0.043084377603304955
0.29068246648545826,0.017841253045154826,0.10384163901699114,0.043084461447945414
0.2907564691486121,0.017864020035702047,0.10386812251207916,0.043084545429736
0.2908304718117659,0.017886810345453554,0.10389460610342788,0.04308462954884794
0.2909044744749197,0.017909623992572413,0.10392108979118442,0.04308471380545259
0.2909784771380735,0.017932460995231832,0.10394757357549612,0.04308479819972154
0.29105247980122734,0.017955321371615162,0.10397405745651045,0.04308488273182653
0.2911264824643811,0.01797820513991591,0.10400054143437508,0.04308496740193949
0.29120048512753494,0.01800111231833773,0.10402702550923788,0.04308505221023254
0.29127448779068876,0.018024042925094446,0.10405350968124694,0.04308513715687795
0.29134849045384253,0.01804699697841004,0.10407999395055045,0.04308522224204819
0.29142249311699636,0.018069974496518662,0.10410647831729691,0.043085307465915955
0.2914964957801502,0.01809297549766464,0.10413296278163489,0.043085392828654055
0.291570498443304,0.018116000000102477,0.10415944734371323,0.0430854783304355
0.2916445011064578,0.018139048022096864,0.10418593200368088,0.0430855639714335
0.2917185037696116,0.018162119581922674,0.10421241676168709,0.043085649751821456
0.29179250643276544,0.01818521469786498,0.10423890161788123,0.043085735671772915
0.2918665090959192,0.01820833338821904,0.10426538657241283,0.04308582173146161
0.29194051175907304,0.01823147567129033,0.10429187162543169,0.04308590793106149
0.29201451442222687,0.018254641565394518,0.10431835677708773,0.04308599427074667
0.29208851708538064,0.01827783108885749,0.1043448420275311,0.04308608075069143
0.29216251974853447,0.01830104426001535,0.10437132737691213,0.04308616737107028
0.29223652241168824,0.01832428109721442,0.10439781282538131,0.04308625413205785
0.29231052507484206,0.018347541618811244,0.10442429837308942,0.04308634103382901
0.2923845277379959,0.018370825843172605,0.1044507840201873,0.043086428076558776
0.29245853040114966,0.018394133788675514,0.10447726976682606,0.04308651526042235
0.29253253306430355,0.018417465473707224,0.104503755613157,0.04308660258559518
0.2926065357274573,0.01844082091666523,0.10453024155933156,0.04308669005225277
0.29268053839061114,0.01846420013595728,0.10455672760550144,0.04308677766057094
0.2927545410537649,0.018487603150001374,0.10458321375181846,0.0430868654107256
0.29282854371691874,0.018511029977225767,0.10460969999843472,0.04308695330289293
0.29290254638007257,0.018534480636068985,0.10463618634550244,0.04308704133724922
0.29297654904322634,0.018557955144979817,0.10466267279317402,0.04308712951397096
0.29305055170638017,0.01858145352241733,0.10468915934160217,0.04308721783323486
0.293124554369534,0.018604975786850858,0.10471564599093965,0.0430873062952178
0.29319855703268777,0.018628521956760027,0.10474213274133946,0.0430873949000968
0.2932725596958416,0.01865209205063475,0.10476861959295487,0.043087483648049145
0.2933465623589954,0.018675686086975223,0.10479510654593925,0.043087572539252245
0.2934205650221492,0.01869930408429195,0.10482159360044617,0.0430876615738837
0.293494567685303,0.01872294606110573,0.10484808075662946,0.04308775075212132
0.29356857034845685,0.018746612035947668,0.1048745680146431,0.0430878400741431
0.2936425730116107,0.018770302027359183,0.10490105537464124,0.043087929540127204
0.29371657567476445,0.018794016053892013,0.10492754283677824,0.043088019150251976
0.2937905783379182,0.01881775413410821,0.10495403040120871,0.043088108904695964
0.2938645810010721,0.01884151628658015,0.10498051806808742,0.043088198803637935
0.29393858366422587,0.018865302529890552,0.10500700583756926,0.04308828884725675
0.2940125863273797,0.018889112882632456,0.10503349370980944,0.04308837903573157
0.2940865889905335,0.01891294736340925,0.10505998168496329,0.043088469369241635
0.2941605916536873,0.018936805990834662,0.10508646976318634,0.043088559847966425
0.2942345943168411,0.018960688783532773,0.10511295794463435,0.04308865047208564
0.2943085969799949,0.01898459576013802,0.10513944622946321,0.04308874124177909
0.2943825996431487,0.019008526939295195,0.10516593461782912,0.04308883215722685
0.29445660230630255,0.019032482339659457,0.10519242310988837,0.04308892321860914
0.2945306049694563,0.019056461979896334,0.10521891170579747,0.04308901442610634
0.2946046076326102,0.01908046587868173,0.10524540040571319,0.04308910577989911
0.294678610295764,0.01910449405470192,0.10527188920979237,0.04308919728016818
0.2947526129589178,0.019128546526653568,0.1052983781181922,0.04308928892709457
0.2948266156220716,0.01915262331324373,0.10532486713106995,0.04308938072085942
0.2949006182852254,0.019176724433189848,0.10535135624858315,0.04308947266164411
0.29497462094837923,0.019200849905219766,0.1053778454708895,0.04308956474963018
0.295048623611533,0.019224999748071733,0.1054043347981469,0.043089656984999336
0.29512262627468683,0.019249173980494402,0.10543082423051346,0.043089749367933534
0.29519662893784065,0.019273372621246843,0.1054573137681475,0.04308984189861487
0.2952706316009944,0.01929759568909854,0.10548380341120749,0.043089934577225625
0.29534463426414825,0.0193218432028294,0.10551029315985215,0.04309002740394832
0.2954186369273021,0.019346115181229764,0.10553678301424038,0.04309012037896562
0.29549263959045585,0.019370411643100396,0.10556327297453126,0.043090213502460374
0.2955666422536097,0.019394732607252503,0.1055897630408841,0.04309030677461568
0.2956406449167635,0.019419078092507733,0.10561625321345841,0.04309040019561477
0.29571464757991733,0.019443448117698183,0.10564274349241388,0.04309049376564107
0.2957886502430711,0.019467842701666398,0.10566923387791038,0.04309058748487821
0.29586265290622493,0.019492261863265383,0.10569572437010806,0.04309068135351001
0.29593665556937876,0.019516705621358606,0.10572221496916717,0.043090775371720506
0.29601065823253253,0.019541173994820003,0.10574870567524822,0.043090869539693856
0.29608466089568636,0.01956566700253398,0.10577519648851194,0.043090963857614475
0.2961586635588402,0.019590184663395415,0.1058016874091192,0.04309105832566695
0.29623266622199396,0.019614726996309676,0.1058281784372311,0.04309115294403603
0.2963066688851478,0.019639294020192613,0.10585466957300894,0.04309124771290672
0.2963806715483016,0.019663885753970572,0.10588116081661425,0.04309134263246414
0.2964546742114554,0.019688502216580393,0.10590765216820872,0.043091437702893635
0.2965286768746092,0.019713143426969417,0.10593414362795425,0.04309153292438077
0.296602679537763,0.01973780940409549,0.10596063519601297,0.04309162829711126
0.29667668220091686,0.019762500166926978,0.10598712687254722,0.04309172382127106
0.29675068486407064,0.019787215734442757,0.10601361865771944,0.04309181949704622
0.2968246875272244,0.019811956125632222,0.1060401105516924,0.043091915324623094
0.2968986901903783,0.019836721359495303,0.10606660255462903,0.0430920113041882
0.29697269285353206,0.019861511455042453,0.10609309466669241,0.04309210743592817
0.2970466955166859,0.01988632643129467,0.10611958688804592,0.043092203720029955
0.29712069817983966,0.019911166307283488,0.10614607921885304,0.04309230015668057
0.2971947008429935,0.019936031102050993,0.10617257165927756,0.04309239674606735
0.2972687035061473,0.019960920834649815,0.10619906420948338,0.04309249348837773
0.2973427061693011,0.019985835524143146,0.10622555686963465,0.043092590383799353
0.2974167088324549,0.02001077518960474,0.10625204963989573,0.04309268743252011
0.29749071149560874,0.02003573985011892,0.10627854252043119,0.04309278463472801
0.2975647141587625,0.020060729524780573,0.10630503551140576,0.0430928819906113
0.29763871682191634,0.02008574423269517,0.10633152861298441,0.04309297950035844
0.29771271948507017,0.020110783992978765,0.10635802182533233,0.043093077164158035
0.297786722148224,0.020135848824757992,0.10638451514861487,0.04309317498219891
0.29786072481137776,0.020160938747170083,0.10641100858299758,0.043093272954670074
0.2979347274745316,0.020186053779362865,0.10643750212864632,0.04309337108176076
0.2980087301376854,0.020211193940494768,0.10646399578572703,0.04309346936366037
0.2980827328008392,0.02023635924973483,0.1064904895544059,0.04309356780055847
0.298156735463993,0.0202615497262627,0.10651698343484937,0.0430936663926449
0.29823073812714684,0.020286765389268647,0.10654347742722407,0.04309376514010964
